Année,ID_station,Jours>30°C,Station,Latitude,Longitude,Altitude
1996,7005,1,ABBEVILLE,50.136,1.834,69
1996,7015,1,LILLE-LESQUIN,50.57,3.0975,47
1996,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
1996,7027,2,CAEN-CARPIQUET,49.18,-0.456167,67
1996,7037,0,ROUEN-BOOS,49.383,1.181667,151
1996,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
1996,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
1996,7130,8,RENNES-ST JACQUES,48.068833,-1.734,36
1996,7139,4,ALENCON,48.4455,0.110167,143
1996,7149,4,ORLY,48.716833,2.384333,89
1996,7168,5,TROYES-BARBEREY,48.324667,4.02,112
1996,7181,1,NANCY-OCHEY,48.581,5.959833,336
1996,7190,3,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
1996,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
1996,7222,7,NANTES-BOUGUENAIS,47.15,-1.608833,26
1996,7240,4,TOURS,47.4445,0.727333,108
1996,7255,5,BOURGES,47.059167,2.359833,161
1996,7280,1,DIJON-LONGVIC,47.267833,5.088333,219
1996,7299,5,BALE-MULHOUSE,47.614333,7.51,263
1996,7314,0,PTE DE CHASSIRON,46.046833,-1.4115,11
1996,7335,6,POITIERS-BIARD,46.593833,0.314333,123
1996,7434,1,LIMOGES-BELLEGARDE,45.861167,1.175,402
1996,7460,6,CLERMONT-FD,45.786833,3.149333,331
1996,7471,0,LE PUY-LOUDES,45.0745,3.764,833
1996,7481,4,LYON-ST EXUPERY,45.7265,5.077833,235
1996,7510,20,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
1996,7535,22,GOURDON,44.745,1.396667,260
1996,7558,0,MILLAU,44.1185,3.0195,712
1996,7577,12,MONTELIMAR,44.581167,4.733,73
1996,7591,1,EMBRUN,44.565667,6.502333,871
1996,7607,20,MONT-DE-MARSAN,43.909833,-0.500167,59
1996,7621,5,TARBES-OSSUN,43.188,0.0,360
1996,7627,2,ST GIRONS,43.005333,1.106833,414
1996,7630,19,TOULOUSE-BLAGNAC,43.621,1.378833,151
1996,7643,19,MONTPELLIER,43.577,3.963167,2
1996,7650,17,MARIGNANE,43.437667,5.216,9
1996,7690,0,NICE,43.648833,7.209,2
1996,7747,13,PERPIGNAN,42.737167,2.872833,42
1996,7761,3,AJACCIO,41.918,8.792667,5
1996,7790,6,BASTIA,42.540667,9.485167,10
1997,7005,2,ABBEVILLE,50.136,1.834,69
1997,7015,6,LILLE-LESQUIN,50.57,3.0975,47
1997,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
1997,7027,2,CAEN-CARPIQUET,49.18,-0.456167,67
1997,7037,2,ROUEN-BOOS,49.383,1.181667,151
1997,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
1997,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
1997,7130,5,RENNES-ST JACQUES,48.068833,-1.734,36
1997,7139,4,ALENCON,48.4455,0.110167,143
1997,7149,15,ORLY,48.716833,2.384333,89
1997,7168,12,TROYES-BARBEREY,48.324667,4.02,112
1997,7181,2,NANCY-OCHEY,48.581,5.959833,336
1997,7190,7,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
1997,7207,1,BELLE ILE-LE TALUT,47.294333,-3.218333,34
1997,7222,5,NANTES-BOUGUENAIS,47.15,-1.608833,26
1997,7240,6,TOURS,47.4445,0.727333,108
1997,7255,9,BOURGES,47.059167,2.359833,161
1997,7280,8,DIJON-LONGVIC,47.267833,5.088333,219
1997,7299,5,BALE-MULHOUSE,47.614333,7.51,263
1997,7314,0,PTE DE CHASSIRON,46.046833,-1.4115,11
1997,7335,13,POITIERS-BIARD,46.593833,0.314333,123
1997,7434,6,LIMOGES-BELLEGARDE,45.861167,1.175,402
1997,7460,17,CLERMONT-FD,45.786833,3.149333,331
1997,7471,2,LE PUY-LOUDES,45.0745,3.764,833
1997,7481,16,LYON-ST EXUPERY,45.7265,5.077833,235
1997,7510,19,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
1997,7535,17,GOURDON,44.745,1.396667,260
1997,7558,3,MILLAU,44.1185,3.0195,712
1997,7577,25,MONTELIMAR,44.581167,4.733,73
1997,7591,3,EMBRUN,44.565667,6.502333,871
1997,7607,13,MONT-DE-MARSAN,43.909833,-0.500167,59
1997,7621,3,TARBES-OSSUN,43.188,0.0,360
1997,7627,6,ST GIRONS,43.005333,1.106833,414
1997,7630,13,TOULOUSE-BLAGNAC,43.621,1.378833,151
1997,7643,14,MONTPELLIER,43.577,3.963167,2
1997,7650,23,MARIGNANE,43.437667,5.216,9
1997,7690,0,NICE,43.648833,7.209,2
1997,7747,23,PERPIGNAN,42.737167,2.872833,42
1997,7761,5,AJACCIO,41.918,8.792667,5
1997,7790,8,BASTIA,42.540667,9.485167,10
1998,7005,1,ABBEVILLE,50.136,1.834,69
1998,7015,4,LILLE-LESQUIN,50.57,3.0975,47
1998,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
1998,7027,2,CAEN-CARPIQUET,49.18,-0.456167,67
1998,7037,5,ROUEN-BOOS,49.383,1.181667,151
1998,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
1998,7117,1,PLOUMANAC'H,48.825833,-3.473167,55
1998,7130,3,RENNES-ST JACQUES,48.068833,-1.734,36
1998,7139,5,ALENCON,48.4455,0.110167,143
1998,7149,8,ORLY,48.716833,2.384333,89
1998,7168,12,TROYES-BARBEREY,48.324667,4.02,112
1998,7181,9,NANCY-OCHEY,48.581,5.959833,336
1998,7190,12,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
1998,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
1998,7222,7,NANTES-BOUGUENAIS,47.15,-1.608833,26
1998,7240,9,TOURS,47.4445,0.727333,108
1998,7255,13,BOURGES,47.059167,2.359833,161
1998,7280,12,DIJON-LONGVIC,47.267833,5.088333,219
1998,7299,16,BALE-MULHOUSE,47.614333,7.51,263
1998,7314,0,PTE DE CHASSIRON,46.046833,-1.4115,11
1998,7335,12,POITIERS-BIARD,46.593833,0.314333,123
1998,7434,8,LIMOGES-BELLEGARDE,45.861167,1.175,402
1998,7460,13,CLERMONT-FD,45.786833,3.149333,331
1998,7471,8,LE PUY-LOUDES,45.0745,3.764,833
1998,7481,14,LYON-ST EXUPERY,45.7265,5.077833,235
1998,7510,15,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
1998,7535,28,GOURDON,44.745,1.396667,260
1998,7558,8,MILLAU,44.1185,3.0195,712
1998,7577,33,MONTELIMAR,44.581167,4.733,73
1998,7591,20,EMBRUN,44.565667,6.502333,871
1998,7607,17,MONT-DE-MARSAN,43.909833,-0.500167,59
1998,7621,11,TARBES-OSSUN,43.188,0.0,360
1998,7627,11,ST GIRONS,43.005333,1.106833,414
1998,7630,19,TOULOUSE-BLAGNAC,43.621,1.378833,151
1998,7643,24,MONTPELLIER,43.577,3.963167,2
1998,7650,35,MARIGNANE,43.437667,5.216,9
1998,7690,1,NICE,43.648833,7.209,2
1998,7747,21,PERPIGNAN,42.737167,2.872833,42
1998,7761,6,AJACCIO,41.918,8.792667,5
1998,7790,12,BASTIA,42.540667,9.485167,10
1999,7005,3,ABBEVILLE,50.136,1.834,69
1999,7015,3,LILLE-LESQUIN,50.57,3.0975,47
1999,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
1999,7027,2,CAEN-CARPIQUET,49.18,-0.456167,67
1999,7037,1,ROUEN-BOOS,49.383,1.181667,151
1999,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
1999,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
1999,7130,7,RENNES-ST JACQUES,48.068833,-1.734,36
1999,7139,6,ALENCON,48.4455,0.110167,143
1999,7149,7,ORLY,48.716833,2.384333,89
1999,7168,8,TROYES-BARBEREY,48.324667,4.02,112
1999,7181,0,NANCY-OCHEY,48.581,5.959833,336
1999,7190,7,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
1999,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
1999,7222,5,NANTES-BOUGUENAIS,47.15,-1.608833,26
1999,7240,6,TOURS,47.4445,0.727333,108
1999,7255,7,BOURGES,47.059167,2.359833,161
1999,7280,7,DIJON-LONGVIC,47.267833,5.088333,219
1999,7299,6,BALE-MULHOUSE,47.614333,7.51,263
1999,7314,1,PTE DE CHASSIRON,46.046833,-1.4115,11
1999,7335,8,POITIERS-BIARD,46.593833,0.314333,123
1999,7434,3,LIMOGES-BELLEGARDE,45.861167,1.175,402
1999,7460,10,CLERMONT-FD,45.786833,3.149333,331
1999,7471,2,LE PUY-LOUDES,45.0745,3.764,833
1999,7481,16,LYON-ST EXUPERY,45.7265,5.077833,235
1999,7510,15,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
1999,7535,16,GOURDON,44.745,1.396667,260
1999,7558,2,MILLAU,44.1185,3.0195,712
1999,7577,33,MONTELIMAR,44.581167,4.733,73
1999,7591,7,EMBRUN,44.565667,6.502333,871
1999,7607,13,MONT-DE-MARSAN,43.909833,-0.500167,59
1999,7621,6,TARBES-OSSUN,43.188,0.0,360
1999,7627,4,ST GIRONS,43.005333,1.106833,414
1999,7630,18,TOULOUSE-BLAGNAC,43.621,1.378833,151
1999,7643,9,MONTPELLIER,43.577,3.963167,2
1999,7650,33,MARIGNANE,43.437667,5.216,9
1999,7690,2,NICE,43.648833,7.209,2
1999,7747,13,PERPIGNAN,42.737167,2.872833,42
1999,7761,13,AJACCIO,41.918,8.792667,5
1999,7790,10,BASTIA,42.540667,9.485167,10
2000,7005,1,ABBEVILLE,50.136,1.834,69
2000,7015,3,LILLE-LESQUIN,50.57,3.0975,47
2000,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2000,7027,3,CAEN-CARPIQUET,49.18,-0.456167,67
2000,7037,0,ROUEN-BOOS,49.383,1.181667,151
2000,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
2000,7117,1,PLOUMANAC'H,48.825833,-3.473167,55
2000,7130,5,RENNES-ST JACQUES,48.068833,-1.734,36
2000,7139,4,ALENCON,48.4455,0.110167,143
2000,7149,4,ORLY,48.716833,2.384333,89
2000,7168,6,TROYES-BARBEREY,48.324667,4.02,112
2000,7181,0,NANCY-OCHEY,48.581,5.959833,336
2000,7190,7,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2000,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2000,7222,6,NANTES-BOUGUENAIS,47.15,-1.608833,26
2000,7240,7,TOURS,47.4445,0.727333,108
2000,7255,9,BOURGES,47.059167,2.359833,161
2000,7280,11,DIJON-LONGVIC,47.267833,5.088333,219
2000,7299,13,BALE-MULHOUSE,47.614333,7.51,263
2000,7314,1,PTE DE CHASSIRON,46.046833,-1.4115,11
2000,7335,9,POITIERS-BIARD,46.593833,0.314333,123
2000,7434,3,LIMOGES-BELLEGARDE,45.861167,1.175,402
2000,7460,15,CLERMONT-FD,45.786833,3.149333,331
2000,7471,3,LE PUY-LOUDES,45.0745,3.764,833
2000,7481,16,LYON-ST EXUPERY,45.7265,5.077833,235
2000,7510,19,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2000,7535,22,GOURDON,44.745,1.396667,260
2000,7558,2,MILLAU,44.1185,3.0195,712
2000,7577,25,MONTELIMAR,44.581167,4.733,73
2000,7591,13,EMBRUN,44.565667,6.502333,871
2000,7607,21,MONT-DE-MARSAN,43.909833,-0.500167,59
2000,7621,5,TARBES-OSSUN,43.188,0.0,360
2000,7627,4,ST GIRONS,43.005333,1.106833,414
2000,7630,21,TOULOUSE-BLAGNAC,43.621,1.378833,151
2000,7643,12,MONTPELLIER,43.577,3.963167,2
2000,7650,20,MARIGNANE,43.437667,5.216,9
2000,7690,1,NICE,43.648833,7.209,2
2000,7747,9,PERPIGNAN,42.737167,2.872833,42
2000,7761,15,AJACCIO,41.918,8.792667,5
2000,7790,9,BASTIA,42.540667,9.485167,10
2001,7005,3,ABBEVILLE,50.136,1.834,69
2001,7015,6,LILLE-LESQUIN,50.57,3.0975,47
2001,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2001,7027,6,CAEN-CARPIQUET,49.18,-0.456167,67
2001,7037,4,ROUEN-BOOS,49.383,1.181667,151
2001,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
2001,7117,1,PLOUMANAC'H,48.825833,-3.473167,55
2001,7130,10,RENNES-ST JACQUES,48.068833,-1.734,36
2001,7139,8,ALENCON,48.4455,0.110167,143
2001,7149,10,ORLY,48.716833,2.384333,89
2001,7168,9,TROYES-BARBEREY,48.324667,4.02,112
2001,7181,3,NANCY-OCHEY,48.581,5.959833,336
2001,7190,15,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2001,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2001,7222,10,NANTES-BOUGUENAIS,47.15,-1.608833,26
2001,7240,10,TOURS,47.4445,0.727333,108
2001,7255,15,BOURGES,47.059167,2.359833,161
2001,7280,14,DIJON-LONGVIC,47.267833,5.088333,219
2001,7299,9,BALE-MULHOUSE,47.614333,7.51,263
2001,7314,1,PTE DE CHASSIRON,46.046833,-1.4115,11
2001,7335,17,POITIERS-BIARD,46.593833,0.314333,123
2001,7434,3,LIMOGES-BELLEGARDE,45.861167,1.175,402
2001,7460,15,CLERMONT-FD,45.786833,3.149333,331
2001,7471,3,LE PUY-LOUDES,45.0745,3.764,833
2001,7481,18,LYON-ST EXUPERY,45.7265,5.077833,235
2001,7510,25,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2001,7535,25,GOURDON,44.745,1.396667,260
2001,7558,6,MILLAU,44.1185,3.0195,712
2001,7577,36,MONTELIMAR,44.581167,4.733,73
2001,7591,19,EMBRUN,44.565667,6.502333,871
2001,7607,30,MONT-DE-MARSAN,43.909833,-0.500167,59
2001,7621,15,TARBES-OSSUN,43.188,0.0,360
2001,7627,13,ST GIRONS,43.005333,1.106833,414
2001,7630,21,TOULOUSE-BLAGNAC,43.621,1.378833,151
2001,7643,22,MONTPELLIER,43.577,3.963167,2
2001,7650,36,MARIGNANE,43.437667,5.216,9
2001,7690,3,NICE,43.648833,7.209,2
2001,7747,29,PERPIGNAN,42.737167,2.872833,42
2001,7761,7,AJACCIO,41.918,8.792667,5
2001,7790,19,BASTIA,42.540667,9.485167,10
2002,7005,2,ABBEVILLE,50.136,1.834,69
2002,7015,6,LILLE-LESQUIN,50.57,3.0975,47
2002,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2002,7027,0,CAEN-CARPIQUET,49.18,-0.456167,67
2002,7037,3,ROUEN-BOOS,49.383,1.181667,151
2002,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
2002,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2002,7130,1,RENNES-ST JACQUES,48.068833,-1.734,36
2002,7139,2,ALENCON,48.4455,0.110167,143
2002,7149,8,ORLY,48.716833,2.384333,89
2002,7168,12,TROYES-BARBEREY,48.324667,4.02,112
2002,7181,4,NANCY-OCHEY,48.581,5.959833,336
2002,7190,7,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2002,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2002,7222,2,NANTES-BOUGUENAIS,47.15,-1.608833,26
2002,7240,8,TOURS,47.4445,0.727333,108
2002,7255,9,BOURGES,47.059167,2.359833,161
2002,7280,13,DIJON-LONGVIC,47.267833,5.088333,219
2002,7299,9,BALE-MULHOUSE,47.614333,7.51,263
2002,7314,0,PTE DE CHASSIRON,46.046833,-1.4115,11
2002,7335,7,POITIERS-BIARD,46.593833,0.314333,123
2002,7434,2,LIMOGES-BELLEGARDE,45.861167,1.175,402
2002,7460,14,CLERMONT-FD,45.786833,3.149333,331
2002,7471,5,LE PUY-LOUDES,45.0745,3.764,833
2002,7481,16,LYON-ST EXUPERY,45.7265,5.077833,235
2002,7510,9,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2002,7535,14,GOURDON,44.745,1.396667,260
2002,7558,7,MILLAU,44.1185,3.0195,712
2002,7577,26,MONTELIMAR,44.581167,4.733,73
2002,7591,11,EMBRUN,44.565667,6.502333,871
2002,7607,17,MONT-DE-MARSAN,43.909833,-0.500167,59
2002,7621,4,TARBES-OSSUN,43.188,0.0,360
2002,7627,6,ST GIRONS,43.005333,1.106833,414
2002,7630,14,TOULOUSE-BLAGNAC,43.621,1.378833,151
2002,7643,11,MONTPELLIER,43.577,3.963167,2
2002,7650,19,MARIGNANE,43.437667,5.216,9
2002,7690,4,NICE,43.648833,7.209,2
2002,7747,13,PERPIGNAN,42.737167,2.872833,42
2002,7761,1,AJACCIO,41.918,8.792667,5
2002,7790,12,BASTIA,42.540667,9.485167,10
2003,7005,10,ABBEVILLE,50.136,1.834,69
2003,7015,10,LILLE-LESQUIN,50.57,3.0975,47
2003,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2003,7027,9,CAEN-CARPIQUET,49.18,-0.456167,67
2003,7037,13,ROUEN-BOOS,49.383,1.181667,151
2003,7110,4,BREST-GUIPAVAS,48.444167,-4.412,94
2003,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2003,7130,20,RENNES-ST JACQUES,48.068833,-1.734,36
2003,7139,15,ALENCON,48.4455,0.110167,143
2003,7149,21,ORLY,48.716833,2.384333,89
2003,7168,23,TROYES-BARBEREY,48.324667,4.02,112
2003,7181,21,NANCY-OCHEY,48.581,5.959833,336
2003,7190,31,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2003,7207,4,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2003,7222,19,NANTES-BOUGUENAIS,47.15,-1.608833,26
2003,7240,22,TOURS,47.4445,0.727333,108
2003,7255,24,BOURGES,47.059167,2.359833,161
2003,7280,42,DIJON-LONGVIC,47.267833,5.088333,219
2003,7299,41,BALE-MULHOUSE,47.614333,7.51,263
2003,7314,2,PTE DE CHASSIRON,46.046833,-1.4115,11
2003,7335,30,POITIERS-BIARD,46.593833,0.314333,123
2003,7434,21,LIMOGES-BELLEGARDE,45.861167,1.175,402
2003,7460,37,CLERMONT-FD,45.786833,3.149333,331
2003,7471,23,LE PUY-LOUDES,45.0745,3.764,833
2003,7481,51,LYON-ST EXUPERY,45.7265,5.077833,235
2003,7510,44,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2003,7535,48,GOURDON,44.745,1.396667,260
2003,7558,38,MILLAU,44.1185,3.0195,712
2003,7577,73,MONTELIMAR,44.581167,4.733,73
2003,7591,52,EMBRUN,44.565667,6.502333,871
2003,7607,50,MONT-DE-MARSAN,43.909833,-0.500167,59
2003,7621,29,TARBES-OSSUN,43.188,0.0,360
2003,7627,37,ST GIRONS,43.005333,1.106833,414
2003,7630,53,TOULOUSE-BLAGNAC,43.621,1.378833,151
2003,7643,47,MONTPELLIER,43.577,3.963167,2
2003,7650,74,MARIGNANE,43.437667,5.216,9
2003,7690,18,NICE,43.648833,7.209,2
2003,7747,51,PERPIGNAN,42.737167,2.872833,42
2003,7761,42,AJACCIO,41.918,8.792667,5
2003,7790,60,BASTIA,42.540667,9.485167,10
2004,7005,2,ABBEVILLE,50.136,1.834,69
2004,7015,2,LILLE-LESQUIN,50.57,3.0975,47
2004,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2004,7027,1,CAEN-CARPIQUET,49.18,-0.456167,67
2004,7037,2,ROUEN-BOOS,49.383,1.181667,151
2004,7110,1,BREST-GUIPAVAS,48.444167,-4.412,94
2004,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2004,7130,7,RENNES-ST JACQUES,48.068833,-1.734,36
2004,7139,3,ALENCON,48.4455,0.110167,143
2004,7149,6,ORLY,48.716833,2.384333,89
2004,7168,7,TROYES-BARBEREY,48.324667,4.02,112
2004,7181,2,NANCY-OCHEY,48.581,5.959833,336
2004,7190,11,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2004,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2004,7222,10,NANTES-BOUGUENAIS,47.15,-1.608833,26
2004,7240,9,TOURS,47.4445,0.727333,108
2004,7255,10,BOURGES,47.059167,2.359833,161
2004,7280,9,DIJON-LONGVIC,47.267833,5.088333,219
2004,7299,13,BALE-MULHOUSE,47.614333,7.51,263
2004,7314,3,PTE DE CHASSIRON,46.046833,-1.4115,11
2004,7335,14,POITIERS-BIARD,46.593833,0.314333,123
2004,7434,3,LIMOGES-BELLEGARDE,45.861167,1.175,402
2004,7460,10,CLERMONT-FD,45.786833,3.149333,331
2004,7471,6,LE PUY-LOUDES,45.0745,3.764,833
2004,7481,21,LYON-ST EXUPERY,45.7265,5.077833,235
2004,7510,16,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2004,7535,17,GOURDON,44.745,1.396667,260
2004,7558,7,MILLAU,44.1185,3.0195,712
2004,7577,34,MONTELIMAR,44.581167,4.733,73
2004,7591,17,EMBRUN,44.565667,6.502333,871
2004,7607,32,MONT-DE-MARSAN,43.909833,-0.500167,59
2004,7621,10,TARBES-OSSUN,43.188,0.0,360
2004,7627,14,ST GIRONS,43.005333,1.106833,414
2004,7630,18,TOULOUSE-BLAGNAC,43.621,1.378833,151
2004,7643,13,MONTPELLIER,43.577,3.963167,2
2004,7650,35,MARIGNANE,43.437667,5.216,9
2004,7690,4,NICE,43.648833,7.209,2
2004,7747,22,PERPIGNAN,42.737167,2.872833,42
2004,7761,8,AJACCIO,41.918,8.792667,5
2004,7790,11,BASTIA,42.540667,9.485167,10
2005,7005,5,ABBEVILLE,50.136,1.834,69
2005,7015,7,LILLE-LESQUIN,50.57,3.0975,47
2005,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2005,7027,4,CAEN-CARPIQUET,49.18,-0.456167,67
2005,7037,3,ROUEN-BOOS,49.383,1.181667,151
2005,7110,1,BREST-GUIPAVAS,48.444167,-4.412,94
2005,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2005,7130,14,RENNES-ST JACQUES,48.068833,-1.734,36
2005,7139,8,ALENCON,48.4455,0.110167,143
2005,7149,16,ORLY,48.716833,2.384333,89
2005,7168,17,TROYES-BARBEREY,48.324667,4.02,112
2005,7181,6,NANCY-OCHEY,48.581,5.959833,336
2005,7190,18,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2005,7207,1,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2005,7222,14,NANTES-BOUGUENAIS,47.15,-1.608833,26
2005,7240,22,TOURS,47.4445,0.727333,108
2005,7255,21,BOURGES,47.059167,2.359833,161
2005,7280,18,DIJON-LONGVIC,47.267833,5.088333,219
2005,7299,18,BALE-MULHOUSE,47.614333,7.51,263
2005,7314,1,PTE DE CHASSIRON,46.046833,-1.4115,11
2005,7335,18,POITIERS-BIARD,46.593833,0.314333,123
2005,7434,11,LIMOGES-BELLEGARDE,45.861167,1.175,402
2005,7460,23,CLERMONT-FD,45.786833,3.149333,331
2005,7471,8,LE PUY-LOUDES,45.0745,3.764,833
2005,7481,28,LYON-ST EXUPERY,45.7265,5.077833,235
2005,7510,26,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2005,7535,30,GOURDON,44.745,1.396667,260
2005,7558,11,MILLAU,44.1185,3.0195,712
2005,7577,37,MONTELIMAR,44.581167,4.733,73
2005,7591,12,EMBRUN,44.565667,6.502333,871
2005,7607,35,MONT-DE-MARSAN,43.909833,-0.500167,59
2005,7621,14,TARBES-OSSUN,43.188,0.0,360
2005,7627,12,ST GIRONS,43.005333,1.106833,414
2005,7630,26,TOULOUSE-BLAGNAC,43.621,1.378833,151
2005,7643,24,MONTPELLIER,43.577,3.963167,2
2005,7650,32,MARIGNANE,43.437667,5.216,9
2005,7690,5,NICE,43.648833,7.209,2
2005,7747,22,PERPIGNAN,42.737167,2.872833,42
2005,7761,11,AJACCIO,41.918,8.792667,5
2005,7790,13,BASTIA,42.540667,9.485167,10
2006,7005,8,ABBEVILLE,50.136,1.834,69
2006,7015,9,LILLE-LESQUIN,50.57,3.0975,47
2006,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2006,7027,7,CAEN-CARPIQUET,49.18,-0.456167,67
2006,7037,8,ROUEN-BOOS,49.383,1.181667,151
2006,7110,1,BREST-GUIPAVAS,48.444167,-4.412,94
2006,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2006,7130,12,RENNES-ST JACQUES,48.068833,-1.734,36
2006,7139,11,ALENCON,48.4455,0.110167,143
2006,7149,19,ORLY,48.716833,2.384333,89
2006,7168,22,TROYES-BARBEREY,48.324667,4.02,112
2006,7181,11,NANCY-OCHEY,48.581,5.959833,336
2006,7190,23,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2006,7207,4,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2006,7222,14,NANTES-BOUGUENAIS,47.15,-1.608833,26
2006,7240,21,TOURS,47.4445,0.727333,108
2006,7255,27,BOURGES,47.059167,2.359833,161
2006,7280,20,DIJON-LONGVIC,47.267833,5.088333,219
2006,7299,24,BALE-MULHOUSE,47.614333,7.51,263
2006,7314,3,PTE DE CHASSIRON,46.046833,-1.4115,11
2006,7335,23,POITIERS-BIARD,46.593833,0.314333,123
2006,7434,12,LIMOGES-BELLEGARDE,45.861167,1.175,402
2006,7460,21,CLERMONT-FD,45.786833,3.149333,331
2006,7471,4,LE PUY-LOUDES,45.0745,3.764,833
2006,7481,29,LYON-ST EXUPERY,45.7265,5.077833,235
2006,7510,29,BORDEAUX-MERIGNAC,44.830667,-0.691333,47
2006,7535,37,GOURDON,44.745,1.396667,260
2006,7558,14,MILLAU,44.1185,3.0195,712
2006,7577,44,MONTELIMAR,44.581167,4.733,73
2006,7591,22,EMBRUN,44.565667,6.502333,871
2006,7607,33,MONT-DE-MARSAN,43.909833,-0.500167,59
2006,7621,16,TARBES-OSSUN,43.188,0.0,360
2006,7627,23,ST GIRONS,43.005333,1.106833,414
2006,7630,34,TOULOUSE-BLAGNAC,43.621,1.378833,151
2006,7643,40,MONTPELLIER,43.577,3.963167,2
2006,7650,47,MARIGNANE,43.437667,5.216,9
2006,7690,17,NICE,43.648833,7.209,2
2006,7747,40,PERPIGNAN,42.737167,2.872833,42
2006,7761,22,AJACCIO,41.918,8.792667,5
2006,7790,23,BASTIA,42.540667,9.485167,10
2007,7005,2,ABBEVILLE,50.136,1.834,69
2007,7015,2,LILLE-LESQUIN,50.57,3.0975,47
2007,7020,0,PTE DE LA HAGUE,49.725167,-1.939833,6
2007,7027,1,CAEN-CARPIQUET,49.18,-0.456167,67
2007,7037,1,ROUEN-BOOS,49.383,1.181667,151
2007,7110,0,BREST-GUIPAVAS,48.444167,-4.412,94
2007,7117,0,PLOUMANAC'H,48.825833,-3.473167,55
2007,7130,1,RENNES-ST JACQUES,48.068833,-1.734,36
2007,7139,0,ALENCON,48.4455,0.110167,143
2007,7149,3,ORLY,48.716833,2.384333,89
2007,7168,5,TROYES-BARBEREY,48.324667,4.02,112
2007,7181,0,NANCY-OCHEY,48.581,5.959833,336
2007,7190,7,STRASBOURG-ENTZHEIM,48.5495,7.640333,150
2007,7207,0,BELLE ILE-LE TALUT,47.294333,-3.218333,34
2007,7222,1,NANTES-BOUGUENAIS,47.15,-1.608833,26
2007,7240,2,TOURS,47.4445,0.727333,108
2007,7255,4,BOURGES,47.059167,2.359833,161
2007,7280,3,DIJON-LONGVIC,47.267833,5.088333,219
2007,7299,6,BALE-MULHOUSE,47.614333,7.51,263
2007,7314,0,PTE DE CHASSIRON,46.046833,-1.4115,11
2007,7335,1,POITIERS-BIARD,46.593833,0.314333,123
